,State,DeathsFromPneumoniaAndInfluenza,Year,Week,Quarter,Month
19080,OR,29.0,2015,35,3,8
19081,OR,26.0,2015,36,3,9
19082,OR,29.0,2015,37,3,9
19083,OR,29.0,2015,38,3,9
19084,OR,34.0,2015,39,3,9
19085,OR,32.0,2015,40,4,10
19086,OR,33.0,2015,41,4,10
19087,OR,33.0,2015,42,4,10
19088,OR,34.0,2015,43,4,10
19089,OR,41.0,2015,44,4,10
19090,OR,37.0,2015,45,4,11
19091,OR,33.0,2015,46,4,11
19092,OR,39.0,2015,47,4,11
19093,OR,50.0,2015,48,4,11
19094,OR,29.0,2015,49,4,12
19095,OR,35.0,2015,50,4,12
19096,OR,45.0,2015,51,4,12
19097,OR,39.0,2015,52,4,12
19098,OR,43.0,2016,1,1,1
19099,OR,41.0,2016,2,1,1
19100,OR,45.0,2016,3,1,1
19101,OR,34.0,2016,4,1,1
19102,OR,35.0,2016,5,1,1
19103,OR,40.0,2016,6,1,2
19104,OR,43.0,2016,7,1,2
19105,OR,37.0,2016,8,1,2
19106,OR,43.0,2016,9,1,2
19107,OR,55.0,2016,10,1,3
19108,OR,47.0,2016,11,1,3
19109,OR,40.0,2016,12,1,3
19110,OR,44.0,2016,13,1,3
19111,OR,46.0,2016,14,2,4
19112,OR,36.0,2016,15,2,4
19113,OR,49.0,2016,16,2,4
19114,OR,42.0,2016,17,2,4
19115,OR,42.0,2016,18,2,4
19116,OR,34.0,2016,19,2,5
19117,OR,28.0,2016,20,2,5
19118,OR,28.0,2016,21,2,5
19119,OR,31.0,2016,22,2,5
19120,OR,42.0,2016,23,2,6
19121,OR,40.0,2016,24,2,6
19122,OR,29.0,2016,25,2,6
19123,OR,22.0,2016,26,2,6
19124,OR,38.0,2016,27,3,7
19125,OR,26.0,2016,28,3,7
19126,OR,19.0,2016,29,3,7
19127,OR,30.0,2016,30,3,7
19128,OR,32.0,2016,31,3,7
19129,OR,28.0,2016,32,3,8
19130,OR,33.0,2016,33,3,8
19131,OR,22.0,2016,34,3,8
19132,OR,28.0,2016,35,3,8
19133,OR,25.0,2016,36,3,9
19134,OR,29.0,2016,37,3,9
19135,OR,30.0,2016,38,3,9
19136,OR,29.0,2016,39,3,9
19137,OR,32.0,2016,40,4,10
19138,OR,32.0,2016,41,4,10
19139,OR,21.0,2016,42,4,10
19140,OR,41.0,2016,43,4,10
19141,OR,23.0,2016,44,4,10
19142,OR,38.0,2016,45,4,11
19143,OR,34.0,2016,46,4,11
19144,OR,34.0,2016,47,4,11
19145,OR,49.0,2016,48,4,11
19146,OR,35.0,2016,49,4,12
19147,OR,48.0,2016,50,4,12
19148,OR,50.0,2016,51,4,12
19149,OR,74.0,2016,52,4,12
19150,OR,89.0,2017,1,1,1
19151,OR,73.0,2017,2,1,1
19152,OR,101.0,2017,3,1,1
19153,OR,78.0,2017,4,1,1
19154,OR,74.0,2017,5,1,1
19155,OR,54.0,2017,6,1,2
19156,OR,59.0,2017,7,1,2
19157,OR,45.0,2017,8,1,2
19158,OR,48.0,2017,9,1,2
19159,OR,41.0,2017,10,1,3
19160,OR,40.0,2017,11,1,3
19161,OR,28.0,2017,12,1,3
19162,OR,40.0,2017,13,1,3
19163,OR,34.0,2017,14,2,4
19164,OR,38.0,2017,15,2,4
19165,OR,39.0,2017,16,2,4
19166,OR,38.0,2017,17,2,4
19167,OR,40.0,2017,18,2,4
19168,OR,39.0,2017,19,2,5
19169,OR,40.0,2017,20,2,5
19170,OR,39.0,2017,21,2,5
19171,OR,37.0,2017,22,2,5
19172,OR,36.0,2017,23,2,6
19173,OR,39.0,2017,24,2,6
19174,OR,37.0,2017,25,2,6
19175,OR,26.0,2017,26,2,6
19176,OR,25.0,2017,27,3,7
19177,OR,31.0,2017,28,3,7
19178,OR,27.0,2017,29,3,7
19179,OR,29.0,2017,30,3,7
19180,OR,21.0,2017,31,3,7
19181,OR,23.0,2017,32,3,8
19182,OR,25.0,2017,33,3,8
19183,OR,21.0,2017,34,3,8
19184,OR,20.0,2017,35,3,8
19185,OR,21.0,2017,36,3,9
19186,OR,23.0,2017,37,3,9
19187,OR,23.0,2017,38,3,9
19188,OR,33.0,2017,39,3,9
19189,OR,28.0,2017,40,4,9
19190,OR,44.0,2017,41,4,10
19191,OR,26.0,2017,42,4,10
19192,OR,26.0,2017,43,4,10
19193,OR,21.0,2017,44,4,10
19194,OR,26.0,2017,45,4,11
19195,OR,27.0,2017,46,4,11
19196,OR,29.0,2017,47,4,11
19197,OR,40.0,2017,48,4,11
19198,OR,39.0,2017,49,4,12
19199,OR,34.0,2017,50,4,12
19200,OR,53.0,2017,51,4,12
19201,OR,62.0,2017,52,4,12
19202,OR,86.0,2018,1,1,1
19203,OR,90.0,2018,2,1,1
19204,OR,86.0,2018,3,1,1
19205,OR,64.0,2018,4,1,1
19206,OR,59.0,2018,5,1,2
19207,OR,55.0,2018,6,1,2
19208,OR,45.0,2018,7,1,2
19209,OR,41.0,2018,8,1,2
19210,OR,47.0,2018,9,1,3
19211,OR,49.0,2018,10,1,3
19212,OR,47.0,2018,11,1,3
19213,OR,38.0,2018,12,1,3
19214,OR,51.0,2018,13,1,3
19215,OR,43.0,2018,14,2,4
19216,OR,56.0,2018,15,2,4
19217,OR,36.0,2018,16,2,4
19218,OR,34.0,2018,17,2,4
19219,OR,34.0,2018,18,2,5
19220,OR,27.0,2018,19,2,5
19221,OR,35.0,2018,20,2,5
19222,OR,30.0,2018,21,2,5
19223,OR,28.0,2018,22,2,6
19224,OR,36.0,2018,23,2,6
19225,OR,29.0,2018,24,2,6
19226,OR,24.0,2018,25,2,6
19227,OR,27.0,2018,26,2,6
19228,OR,19.0,2018,27,3,7
19229,OR,19.0,2018,28,3,7
19230,OR,22.0,2018,29,3,7
19231,OR,22.0,2018,30,3,7
19232,OR,27.0,2018,31,3,8
19233,OR,17.0,2018,32,3,8
19234,OR,20.0,2018,33,3,8
19235,OR,21.0,2018,34,3,8
19236,OR,23.0,2018,35,3,9
19237,OR,18.0,2018,36,3,9
19238,OR,29.0,2018,37,3,9
19239,OR,19.0,2018,38,3,9
19240,OR,20.0,2018,39,3,9
19241,OR,19.0,2018,40,4,10
19242,OR,34.0,2018,41,4,10
19243,OR,25.0,2018,42,4,10
19244,OR,25.0,2018,43,4,10
19245,OR,32.0,2018,44,4,11
19246,OR,35.0,2018,45,4,11
19247,OR,26.0,2018,46,4,11
19248,OR,36.0,2018,47,4,11
19249,OR,33.0,2018,48,4,12
19250,OR,33.0,2018,49,4,12
19251,OR,34.0,2018,50,4,12
19252,OR,33.0,2018,51,4,12
19253,OR,42.0,2018,52,4,12
19254,OR,46.0,2019,1,1,1
19255,OR,42.0,2019,2,1,1
19256,OR,47.0,2019,3,1,1
19257,OR,34.0,2019,4,1,1
19258,OR,40.0,2019,5,1,2
19259,OR,44.0,2019,6,1,2
19260,OR,46.0,2019,7,1,2
19261,OR,47.0,2019,8,1,2
19262,OR,39.0,2019,9,1,3
19263,OR,41.0,2019,10,1,3
19264,OR,58.0,2019,11,1,3
19265,OR,47.0,2019,12,1,3
19266,PA,157.0,2009,40,4,10
19267,PA,160.0,2009,41,4,10
19268,PA,202.0,2009,42,4,10
19269,PA,214.0,2009,43,4,10
19270,PA,171.0,2009,44,4,10
19271,PA,208.0,2009,45,4,11
19272,PA,180.0,2009,46,4,11
19273,PA,179.0,2009,47,4,11
19274,PA,152.0,2009,48,4,11
19275,PA,182.0,2009,49,4,12
19276,PA,168.0,2009,50,4,12
19277,PA,164.0,2009,51,4,12
19278,PA,173.0,2009,52,4,12
19279,PA,186.0,2010,1,1,1
19280,PA,199.0,2010,2,1,1
19281,PA,173.0,2010,3,1,1
19282,PA,169.0,2010,4,1,1
19283,PA,161.0,2010,5,1,1
19284,PA,184.0,2010,6,1,2
19285,PA,184.0,2010,7,1,2
19286,PA,190.0,2010,8,1,2
19287,PA,195.0,2010,9,1,2
19288,PA,176.0,2010,10,1,3
19289,PA,164.0,2010,11,1,3
19290,PA,171.0,2010,12,1,3
19291,PA,170.0,2010,13,1,3
19292,PA,166.0,2010,14,2,4
19293,PA,174.0,2010,15,2,4
19294,PA,157.0,2010,16,2,4
19295,PA,159.0,2010,17,2,4
19296,PA,138.0,2010,18,2,5
19297,PA,166.0,2010,19,2,5
19298,PA,137.0,2010,20,2,5
19299,PA,131.0,2010,21,2,5
19300,PA,133.0,2010,22,2,5
19301,PA,131.0,2010,23,2,6
19302,PA,134.0,2010,24,2,6
19303,PA,150.0,2010,25,2,6
19304,PA,154.0,2010,26,2,6
19305,PA,104.0,2010,27,3,7
19306,PA,131.0,2010,28,3,7
19307,PA,109.0,2010,29,3,7
19308,PA,132.0,2010,30,3,7
19309,PA,129.0,2010,31,3,7
19310,PA,145.0,2010,32,3,8
19311,PA,132.0,2010,33,3,8
19312,PA,115.0,2010,34,3,8
19313,PA,121.0,2010,35,3,8
19314,PA,118.0,2010,36,3,9
19315,PA,140.0,2010,37,3,9
19316,PA,142.0,2010,38,3,9
19317,PA,150.0,2010,39,3,9
19318,PA,142.0,2010,40,4,10
19319,PA,169.0,2010,41,4,10
19320,PA,179.0,2010,42,4,10
19321,PA,160.0,2010,43,4,10
19322,PA,148.0,2010,44,4,10
19323,PA,152.0,2010,45,4,11
19324,PA,137.0,2010,46,4,11
19325,PA,134.0,2010,47,4,11
19326,PA,176.0,2010,48,4,11
19327,PA,175.0,2010,49,4,12
19328,PA,180.0,2010,50,4,12
19329,PA,194.0,2010,51,4,12
19330,PA,209.0,2010,52,4,12
19331,PA,219.0,2011,1,1,1
19332,PA,209.0,2011,2,1,1
19333,PA,195.0,2011,3,1,1
19334,PA,239.0,2011,4,1,1
19335,PA,221.0,2011,5,1,1
19336,PA,224.0,2011,6,1,2
19337,PA,245.0,2011,7,1,2
19338,PA,244.0,2011,8,1,2
19339,PA,239.0,2011,9,1,2
19340,PA,262.0,2011,10,1,3
19341,PA,218.0,2011,11,1,3
19342,PA,216.0,2011,12,1,3
19343,PA,224.0,2011,13,1,3
19344,PA,164.0,2011,14,2,4
19345,PA,196.0,2011,15,2,4
19346,PA,151.0,2011,16,2,4
19347,PA,162.0,2011,17,2,4
19348,PA,164.0,2011,18,2,4
19349,PA,183.0,2011,19,2,5
19350,PA,169.0,2011,20,2,5
19351,PA,168.0,2011,21,2,5
19352,PA,170.0,2011,22,2,5
19353,PA,173.0,2011,23,2,6
19354,PA,148.0,2011,24,2,6
19355,PA,155.0,2011,25,2,6
19356,PA,155.0,2011,26,2,6
19357,PA,128.0,2011,27,3,7
19358,PA,142.0,2011,28,3,7
19359,PA,145.0,2011,29,3,7
19360,PA,138.0,2011,30,3,7
19361,PA,120.0,2011,31,3,7
19362,PA,134.0,2011,32,3,8
19363,PA,123.0,2011,33,3,8
19364,PA,123.0,2011,34,3,8
19365,PA,138.0,2011,35,3,8
19366,PA,143.0,2011,36,3,9
19367,PA,119.0,2011,37,3,9
19368,PA,142.0,2011,38,3,9
19369,PA,156.0,2011,39,3,9
19370,PA,153.0,2011,40,4,10
19371,PA,152.0,2011,41,4,10
19372,PA,157.0,2011,42,4,10
19373,PA,161.0,2011,43,4,10
19374,PA,163.0,2011,44,4,10
19375,PA,155.0,2011,45,4,11
19376,PA,143.0,2011,46,4,11
19377,PA,148.0,2011,47,4,11
19378,PA,164.0,2011,48,4,11
19379,PA,154.0,2011,49,4,12
19380,PA,171.0,2011,50,4,12
19381,PA,164.0,2011,51,4,12
19382,PA,214.0,2011,52,4,12
19383,PA,192.0,2012,1,1,1
19384,PA,214.0,2012,2,1,1
19385,PA,196.0,2012,3,1,1
19386,PA,198.0,2012,4,1,1
19387,PA,178.0,2012,5,1,1
19388,PA,182.0,2012,6,1,2
19389,PA,203.0,2012,7,1,2
19390,PA,209.0,2012,8,1,2
19391,PA,206.0,2012,9,1,2
19392,PA,207.0,2012,10,1,3
19393,PA,182.0,2012,11,1,3
19394,PA,164.0,2012,12,1,3
19395,PA,179.0,2012,13,1,3
19396,PA,174.0,2012,14,2,3
19397,PA,184.0,2012,15,2,4
19398,PA,136.0,2012,16,2,4
19399,PA,152.0,2012,17,2,4
19400,PA,169.0,2012,18,2,4
19401,PA,142.0,2012,19,2,5
19402,PA,141.0,2012,20,2,5
19403,PA,124.0,2012,21,2,5
19404,PA,150.0,2012,22,2,5
19405,PA,132.0,2012,23,2,6
19406,PA,133.0,2012,24,2,6
19407,PA,137.0,2012,25,2,6
19408,PA,156.0,2012,26,2,6
19409,PA,113.0,2012,27,3,6
19410,PA,117.0,2012,28,3,7
19411,PA,134.0,2012,29,3,7
19412,PA,110.0,2012,30,3,7
19413,PA,154.0,2012,31,3,7
19414,PA,150.0,2012,32,3,8
19415,PA,139.0,2012,33,3,8
19416,PA,148.0,2012,34,3,8
19417,PA,143.0,2012,35,3,8
19418,PA,127.0,2012,36,3,9
19419,PA,162.0,2012,37,3,9
19420,PA,147.0,2012,38,3,9
19421,PA,169.0,2012,39,3,9
19422,PA,161.0,2012,40,4,9
19423,PA,166.0,2012,41,4,10
19424,PA,164.0,2012,42,4,10
19425,PA,156.0,2012,43,4,10
19426,PA,155.0,2012,44,4,10
19427,PA,136.0,2012,45,4,11
19428,PA,178.0,2012,46,4,11
19429,PA,145.0,2012,47,4,11
19430,PA,179.0,2012,48,4,11
19431,PA,182.0,2012,49,4,12
19432,PA,168.0,2012,50,4,12
19433,PA,176.0,2012,51,4,12
19434,PA,207.0,2012,52,4,12
19435,PA,301.0,2013,1,1,1
19436,PA,351.0,2013,2,1,1
19437,PA,362.0,2013,3,1,1
19438,PA,325.0,2013,4,1,1
19439,PA,269.0,2013,5,1,2
19440,PA,275.0,2013,6,1,2
19441,PA,236.0,2013,7,1,2
19442,PA,234.0,2013,8,1,2
19443,PA,197.0,2013,9,1,3
19444,PA,223.0,2013,10,1,3
19445,PA,196.0,2013,11,1,3
19446,PA,199.0,2013,12,1,3
19447,PA,204.0,2013,13,1,3
19448,PA,182.0,2013,14,2,4
19449,PA,175.0,2013,15,2,4
19450,PA,180.0,2013,16,2,4
19451,PA,151.0,2013,17,2,4
19452,PA,164.0,2013,18,2,5
19453,PA,169.0,2013,19,2,5
19454,PA,141.0,2013,20,2,5
19455,PA,155.0,2013,21,2,5
19456,PA,133.0,2013,22,2,6
19457,PA,138.0,2013,23,2,6
19458,PA,155.0,2013,24,2,6
19459,PA,146.0,2013,25,2,6
19460,PA,117.0,2013,26,2,6
19461,PA,122.0,2013,27,3,7
19462,PA,136.0,2013,28,3,7
19463,PA,134.0,2013,29,3,7
19464,PA,134.0,2013,30,3,7
19465,PA,143.0,2013,31,3,8
19466,PA,131.0,2013,32,3,8
19467,PA,133.0,2013,33,3,8
19468,PA,137.0,2013,34,3,8
19469,PA,136.0,2013,35,3,8
19470,PA,133.0,2013,36,3,9
19471,PA,128.0,2013,37,3,9
19472,PA,146.0,2013,38,3,9
19473,PA,139.0,2013,39,3,9
19474,PA,176.0,2013,40,4,10
19475,PA,141.0,2013,41,4,10
19476,PA,147.0,2013,42,4,10
19477,PA,135.0,2013,43,4,10
19478,PA,151.0,2013,44,4,11
19479,PA,153.0,2013,45,4,11
19480,PA,148.0,2013,46,4,11
19481,PA,132.0,2013,47,4,11
19482,PA,158.0,2013,48,4,11
19483,PA,143.0,2013,49,4,12
19484,PA,166.0,2013,50,4,12
19485,PA,173.0,2013,51,4,12
19486,PA,147.0,2013,52,4,12
19487,PA,175.0,2014,1,1,1
19488,PA,206.0,2014,2,1,1
19489,PA,214.0,2014,3,1,1
19490,PA,210.0,2014,4,1,1
19491,PA,195.0,2014,5,1,2
19492,PA,221.0,2014,6,1,2
19493,PA,189.0,2014,7,1,2
19494,PA,190.0,2014,8,1,2
19495,PA,179.0,2014,9,1,3
19496,PA,163.0,2014,10,1,3
19497,PA,163.0,2014,11,1,3
19498,PA,172.0,2014,12,1,3
19499,PA,166.0,2014,13,1,3
19500,PA,188.0,2014,14,2,4
19501,PA,171.0,2014,15,2,4
19502,PA,156.0,2014,16,2,4
19503,PA,161.0,2014,17,2,4
19504,PA,161.0,2014,18,2,5
19505,PA,185.0,2014,19,2,5
19506,PA,151.0,2014,20,2,5
19507,PA,138.0,2014,21,2,5
19508,PA,121.0,2014,22,2,5
19509,PA,153.0,2014,23,2,6
19510,PA,160.0,2014,24,2,6
19511,PA,138.0,2014,25,2,6
19512,PA,121.0,2014,26,2,6
19513,PA,152.0,2014,27,3,7
19514,PA,136.0,2014,28,3,7
19515,PA,125.0,2014,29,3,7
19516,PA,136.0,2014,30,3,7
19517,PA,105.0,2014,31,3,8
19518,PA,117.0,2014,32,3,8
19519,PA,133.0,2014,33,3,8
19520,PA,134.0,2014,34,3,8
19521,PA,116.0,2014,35,3,8
19522,PA,126.0,2014,36,3,9
19523,PA,122.0,2014,37,3,9
19524,PA,109.0,2014,38,3,9
19525,PA,113.0,2014,39,3,9
19526,PA,124.0,2014,40,4,10
19527,PA,129.0,2014,41,4,10
19528,PA,148.0,2014,42,4,10
19529,PA,151.0,2014,43,4,10
19530,PA,154.0,2014,44,4,11
19531,PA,140.0,2014,45,4,11
19532,PA,148.0,2014,46,4,11
19533,PA,166.0,2014,47,4,11
19534,PA,148.0,2014,48,4,11
19535,PA,155.0,2014,49,4,12
19536,PA,160.0,2014,50,4,12
19537,PA,180.0,2014,51,4,12
19538,PA,221.0,2014,52,4,12
19539,PA,272.0,2014,53,4,1
19540,PA,332.0,2015,1,1,1
19541,PA,337.0,2015,2,1,1
19542,PA,312.0,2015,3,1,1
19543,PA,286.0,2015,4,1,1
19544,PA,267.0,2015,5,1,1
19545,PA,269.0,2015,6,1,2
19546,PA,234.0,2015,7,1,2
19547,PA,240.0,2015,8,1,2
19548,PA,240.0,2015,9,1,2
19549,PA,206.0,2015,10,1,3
19550,PA,196.0,2015,11,1,3
19551,PA,191.0,2015,12,1,3
19552,PA,180.0,2015,13,1,3
19553,PA,168.0,2015,14,2,4
19554,PA,192.0,2015,15,2,4
19555,PA,181.0,2015,16,2,4
19556,PA,157.0,2015,17,2,4
19557,PA,167.0,2015,18,2,5
19558,PA,156.0,2015,19,2,5
19559,PA,133.0,2015,20,2,5
19560,PA,166.0,2015,21,2,5
19561,PA,127.0,2015,22,2,5
19562,PA,147.0,2015,23,2,6
19563,PA,113.0,2015,24,2,6
19564,PA,130.0,2015,25,2,6
19565,PA,142.0,2015,26,2,6
19566,PA,140.0,2015,27,3,7
19567,PA,150.0,2015,28,3,7
19568,PA,115.0,2015,29,3,7
19569,PA,127.0,2015,30,3,7
19570,PA,120.0,2015,31,3,8
19571,PA,117.0,2015,32,3,8
19572,PA,125.0,2015,33,3,8
19573,PA,121.0,2015,34,3,8
19574,PA,136.0,2015,35,3,8
19575,PA,113.0,2015,36,3,9
19576,PA,131.0,2015,37,3,9
19577,PA,130.0,2015,38,3,9
19578,PA,140.0,2015,39,3,9
19579,PA,140.0,2015,40,4,10
19580,PA,149.0,2015,41,4,10
19581,PA,109.0,2015,42,4,10
19582,PA,130.0,2015,43,4,10
19583,PA,136.0,2015,44,4,10
19584,PA,133.0,2015,45,4,11
19585,PA,159.0,2015,46,4,11
19586,PA,143.0,2015,47,4,11
19587,PA,144.0,2015,48,4,11
19588,PA,152.0,2015,49,4,12
19589,PA,157.0,2015,50,4,12
19590,PA,143.0,2015,51,4,12
19591,PA,153.0,2015,52,4,12
19592,PA,176.0,2016,1,1,1
19593,PA,208.0,2016,2,1,1
19594,PA,166.0,2016,3,1,1
19595,PA,195.0,2016,4,1,1
19596,PA,195.0,2016,5,1,1
19597,PA,167.0,2016,6,1,2
19598,PA,174.0,2016,7,1,2
19599,PA,192.0,2016,8,1,2
19600,PA,186.0,2016,9,1,2
19601,PA,220.0,2016,10,1,3
19602,PA,203.0,2016,11,1,3
19603,PA,248.0,2016,12,1,3
19604,PA,203.0,2016,13,1,3
19605,PA,198.0,2016,14,2,4
19606,PA,174.0,2016,15,2,4
19607,PA,186.0,2016,16,2,4
19608,PA,165.0,2016,17,2,4
19609,PA,151.0,2016,18,2,4
19610,PA,136.0,2016,19,2,5
19611,PA,151.0,2016,20,2,5
19612,PA,116.0,2016,21,2,5
19613,PA,131.0,2016,22,2,5
19614,PA,138.0,2016,23,2,6
19615,PA,116.0,2016,24,2,6
19616,PA,116.0,2016,25,2,6
19617,PA,127.0,2016,26,2,6
19618,PA,125.0,2016,27,3,7
19619,PA,128.0,2016,28,3,7
19620,PA,107.0,2016,29,3,7
19621,PA,122.0,2016,30,3,7
19622,PA,116.0,2016,31,3,7
19623,PA,132.0,2016,32,3,8
19624,PA,119.0,2016,33,3,8
19625,PA,131.0,2016,34,3,8
19626,PA,123.0,2016,35,3,8
19627,PA,119.0,2016,36,3,9
19628,PA,127.0,2016,37,3,9
19629,PA,136.0,2016,38,3,9
19630,PA,114.0,2016,39,3,9
19631,PA,131.0,2016,40,4,10
19632,PA,143.0,2016,41,4,10
19633,PA,134.0,2016,42,4,10
19634,PA,140.0,2016,43,4,10
19635,PA,138.0,2016,44,4,10
19636,PA,128.0,2016,45,4,11
19637,PA,145.0,2016,46,4,11
19638,PA,146.0,2016,47,4,11
19639,PA,128.0,2016,48,4,11
19640,PA,161.0,2016,49,4,12
19641,PA,165.0,2016,50,4,12
19642,PA,179.0,2016,51,4,12
19643,PA,188.0,2016,52,4,12
19644,PA,226.0,2017,1,1,1
19645,PA,196.0,2017,2,1,1
19646,PA,261.0,2017,3,1,1
19647,PA,228.0,2017,4,1,1
19648,PA,237.0,2017,5,1,1
19649,PA,233.0,2017,6,1,2
19650,PA,222.0,2017,7,1,2
19651,PA,215.0,2017,8,1,2
19652,PA,208.0,2017,9,1,2
19653,PA,182.0,2017,10,1,3
19654,PA,207.0,2017,11,1,3
19655,PA,211.0,2017,12,1,3
19656,PA,181.0,2017,13,1,3
19657,PA,189.0,2017,14,2,4
19658,PA,180.0,2017,15,2,4
19659,PA,158.0,2017,16,2,4
19660,PA,152.0,2017,17,2,4
19661,PA,145.0,2017,18,2,4
19662,PA,147.0,2017,19,2,5
19663,PA,138.0,2017,20,2,5
19664,PA,144.0,2017,21,2,5
19665,PA,112.0,2017,22,2,5
19666,PA,150.0,2017,23,2,6
19667,PA,120.0,2017,24,2,6
19668,PA,124.0,2017,25,2,6
19669,PA,110.0,2017,26,2,6
19670,PA,129.0,2017,27,3,7
19671,PA,142.0,2017,28,3,7
19672,PA,118.0,2017,29,3,7
19673,PA,118.0,2017,30,3,7
19674,PA,113.0,2017,31,3,7
19675,PA,122.0,2017,32,3,8
19676,PA,111.0,2017,33,3,8
19677,PA,109.0,2017,34,3,8
19678,PA,118.0,2017,35,3,8
19679,PA,127.0,2017,36,3,9
19680,PA,109.0,2017,37,3,9
19681,PA,137.0,2017,38,3,9
19682,PA,130.0,2017,39,3,9
19683,PA,126.0,2017,40,4,9
19684,PA,136.0,2017,41,4,10
19685,PA,162.0,2017,42,4,10
19686,PA,144.0,2017,43,4,10
19687,PA,119.0,2017,44,4,10
19688,PA,143.0,2017,45,4,11
19689,PA,135.0,2017,46,4,11
19690,PA,145.0,2017,47,4,11
19691,PA,139.0,2017,48,4,11
19692,PA,132.0,2017,49,4,12
19693,PA,162.0,2017,50,4,12
19694,PA,159.0,2017,51,4,12
19695,PA,179.0,2017,52,4,12
19696,PA,200.0,2018,1,1,1
19697,PA,282.0,2018,2,1,1
19698,PA,270.0,2018,3,1,1
19699,PA,250.0,2018,4,1,1
19700,PA,278.0,2018,5,1,2
19701,PA,232.0,2018,6,1,2
19702,PA,273.0,2018,7,1,2
19703,PA,258.0,2018,8,1,2
19704,PA,257.0,2018,9,1,3
19705,PA,202.0,2018,10,1,3
19706,PA,182.0,2018,11,1,3
19707,PA,163.0,2018,12,1,3
19708,PA,189.0,2018,13,1,3
19709,PA,143.0,2018,14,2,4
19710,PA,158.0,2018,15,2,4
19711,PA,170.0,2018,16,2,4
19712,PA,162.0,2018,17,2,4
19713,PA,169.0,2018,18,2,5
19714,PA,132.0,2018,19,2,5
19715,PA,121.0,2018,20,2,5
19716,PA,131.0,2018,21,2,5
19717,PA,118.0,2018,22,2,6
19718,PA,116.0,2018,23,2,6
19719,PA,120.0,2018,24,2,6
19720,PA,137.0,2018,25,2,6
19721,PA,116.0,2018,26,2,6
19722,PA,113.0,2018,27,3,7
19723,PA,101.0,2018,28,3,7
19724,PA,111.0,2018,29,3,7
19725,PA,110.0,2018,30,3,7
19726,PA,94.0,2018,31,3,8
19727,PA,119.0,2018,32,3,8
19728,PA,118.0,2018,33,3,8
19729,PA,111.0,2018,34,3,8
19730,PA,113.0,2018,35,3,9
19731,PA,97.0,2018,36,3,9
19732,PA,115.0,2018,37,3,9
19733,PA,112.0,2018,38,3,9
19734,PA,121.0,2018,39,3,9
19735,PA,125.0,2018,40,4,10
19736,PA,130.0,2018,41,4,10
19737,PA,127.0,2018,42,4,10
19738,PA,127.0,2018,43,4,10
19739,PA,130.0,2018,44,4,11
19740,PA,118.0,2018,45,4,11
19741,PA,125.0,2018,46,4,11
19742,PA,135.0,2018,47,4,11
19743,PA,156.0,2018,48,4,12
19744,PA,149.0,2018,49,4,12
19745,PA,149.0,2018,50,4,12
19746,PA,142.0,2018,51,4,12
19747,PA,138.0,2018,52,4,12
19748,PA,143.0,2019,1,1,1
19749,PA,172.0,2019,2,1,1
19750,PA,136.0,2019,3,1,1
19751,PA,137.0,2019,4,1,1
19752,PA,171.0,2019,5,1,2
19753,PA,147.0,2019,6,1,2
19754,PA,123.0,2019,7,1,2
19755,PA,126.0,2019,8,1,2
19756,PA,137.0,2019,9,1,3
19757,PA,113.0,2019,10,1,3
19758,PA,129.0,2019,11,1,3
19759,PA,109.0,2019,12,1,3
19760,RI,22.0,2009,40,4,10
19761,RI,11.0,2009,41,4,10
19762,RI,19.0,2009,42,4,10
19763,RI,19.0,2009,43,4,10
19764,RI,21.0,2009,44,4,10
19765,RI,13.0,2009,45,4,11
19766,RI,15.0,2009,46,4,11
19767,RI,11.0,2009,47,4,11
19768,RI,12.0,2009,48,4,11
19769,RI,14.0,2009,49,4,12
19770,RI,19.0,2009,50,4,12
19771,RI,21.0,2009,51,4,12
19772,RI,15.0,2009,52,4,12
19773,RI,20.0,2010,1,1,1
19774,RI,25.0,2010,2,1,1
19775,RI,23.0,2010,3,1,1
19776,RI,27.0,2010,4,1,1
19777,RI,15.0,2010,5,1,1
19778,RI,26.0,2010,6,1,2
19779,RI,17.0,2010,7,1,2
19780,RI,21.0,2010,8,1,2
19781,RI,26.0,2010,9,1,2
19782,RI,18.0,2010,10,1,3
19783,RI,23.0,2010,11,1,3
19784,RI,14.0,2010,12,1,3
19785,RI,19.0,2010,13,1,3
19786,RI,16.0,2010,14,2,4
19787,RI,20.0,2010,15,2,4
19788,RI,13.0,2010,16,2,4
19789,RI,18.0,2010,17,2,4
19790,RI,23.0,2010,18,2,5
19791,RI,20.0,2010,19,2,5
19792,RI,18.0,2010,20,2,5
19793,RI,14.0,2010,21,2,5
19794,RI,16.0,2010,22,2,5
19795,RI,16.0,2010,23,2,6
19796,RI,14.0,2010,24,2,6
19797,RI,16.0,2010,25,2,6
19798,RI,16.0,2010,26,2,6
19799,RI,17.0,2010,27,3,7
19800,RI,15.0,2010,28,3,7
19801,RI,21.0,2010,29,3,7
19802,RI,16.0,2010,30,3,7
19803,RI,17.0,2010,31,3,7
19804,RI,19.0,2010,32,3,8
19805,RI,14.0,2010,33,3,8
19806,RI,12.0,2010,34,3,8
19807,RI,14.0,2010,35,3,8
19808,RI,12.0,2010,36,3,9
19809,RI,14.0,2010,37,3,9
19810,RI,16.0,2010,38,3,9
19811,RI,18.0,2010,39,3,9
19812,RI,15.0,2010,40,4,10
19813,RI,15.0,2010,41,4,10
